track,fpr,tpr
bow,0.5661375661375662,0.6123101518784972
bow,0.5661375661375662,0.6131095123900879
bow,0.5674603174603174,0.6131095123900879
bow,0.5674603174603174,0.6139088729016786
bow,0.5714285714285714,0.6139088729016786
bow,0.5714285714285714,0.6163069544364509
bow,0.5727513227513228,0.6163069544364509
bow,0.5727513227513228,0.6171063149480416
bow,0.5740740740740741,0.6171063149480416
bow,0.5740740740740741,0.6219024780175859
bow,0.5767195767195767,0.6219024780175859
bow,0.5767195767195767,0.6243005595523581
bow,0.5793650793650794,0.6243005595523581
bow,0.5793650793650794,0.6250999200639489
bow,0.5846560846560847,0.6250999200639489
bow,0.5846560846560847,0.627498001598721
bow,0.5859788359788359,0.627498001598721
bow,0.5859788359788359,0.6290967226219025
bow,0.5912698412698413,0.6290967226219025
bow,0.5912698412698413,0.6298960831334932
bow,0.5925925925925926,0.6298960831334932
bow,0.5925925925925926,0.6306954436450839
bow,0.593915343915344,0.6306954436450839
bow,0.593915343915344,0.6354916067146283
bow,0.5952380952380952,0.6354916067146283
bow,0.5952380952380952,0.6386890487609912
bow,0.6058201058201058,0.6386890487609912
bow,0.6058201058201058,0.6394884092725819
bow,0.6084656084656085,0.6394884092725819
bow,0.6084656084656085,0.6402877697841727
bow,0.6124338624338624,0.6402877697841727
bow,0.6124338624338624,0.6466826538768985
bow,0.6150793650793651,0.6466826538768985
bow,0.6150793650793651,0.6498800959232613
bow,0.6177248677248677,0.6498800959232613
bow,0.6177248677248677,0.6514788169464428
bow,0.6203703703703703,0.6514788169464428
bow,0.6203703703703703,0.6554756195043965
bow,0.623015873015873,0.6554756195043965
bow,0.623015873015873,0.657074340527578
bow,0.6243386243386243,0.657074340527578
bow,0.6243386243386243,0.6578737010391686
bow,0.6283068783068783,0.6578737010391686
bow,0.6283068783068783,0.6602717825739408
bow,0.6296296296296297,0.6602717825739408
bow,0.6296296296296297,0.6610711430855316
bow,0.6309523809523809,0.6610711430855316
bow,0.6309523809523809,0.662669864108713
bow,0.6349206349206349,0.662669864108713
bow,0.6349206349206349,0.6634692246203038
bow,0.6375661375661376,0.6634692246203038
bow,0.6375661375661376,0.6642685851318945
bow,0.6388888888888888,0.6642685851318945
bow,0.6388888888888888,0.6650679456434853
bow,0.6415343915343915,0.6650679456434853
bow,0.6415343915343915,0.6666666666666666
bow,0.6441798941798942,0.6666666666666666
bow,0.6441798941798942,0.6674660271782574
bow,0.6455026455026455,0.6674660271782574
bow,0.6455026455026455,0.6722621902478018
bow,0.6481481481481481,0.6722621902478018
bow,0.6481481481481481,0.6738609112709832
bow,0.6494708994708994,0.6738609112709832
bow,0.6494708994708994,0.6746602717825739
bow,0.6507936507936508,0.6746602717825739
bow,0.6507936507936508,0.6762589928057554
bow,0.6547619047619048,0.6762589928057554
bow,0.6547619047619048,0.6770583533173461
bow,0.656084656084656,0.6770583533173461
bow,0.656084656084656,0.6786570743405276
bow,0.6574074074074074,0.6786570743405276
bow,0.6574074074074074,0.6802557953637091
bow,0.66005291005291,0.6802557953637091
bow,0.66005291005291,0.6810551558752997
bow,0.6613756613756614,0.6810551558752997
bow,0.6613756613756614,0.6818545163868905
bow,0.6626984126984127,0.6818545163868905
bow,0.6626984126984127,0.6834532374100719
bow,0.6640211640211641,0.6834532374100719
bow,0.6640211640211641,0.6842525979216627
bow,0.6666666666666666,0.6842525979216627
bow,0.6666666666666666,0.6874500399680256
bow,0.6706349206349206,0.6874500399680256
bow,0.6706349206349206,0.6882494004796164
bow,0.6732804232804233,0.6882494004796164
bow,0.6732804232804233,0.689048760991207
bow,0.6746031746031746,0.689048760991207
bow,0.6746031746031746,0.6898481215027977
